timestamp_totalpMMG_pMMG_press_pMMG5_press,totalpMMG_pMMG_press_pMMG5_press,totalpMMG_pMMG_press_pMMG6_press,totalpMMG_pMMG_press_pMMG7_press,angle_interp,totalpMMG_pMMG_press_pMMG5_press_adjusted,totalpMMG_pMMG_press_pMMG6_press_adjusted,totalpMMG_pMMG_press_pMMG7_press_adjusted
19.874,108.811,120.131,109.204,44.4700824188773,-3.05344669689023,8.26655330310976,-2.66044669689025
19.875,108.811,120.131,109.204,44.4668068115901,-3.05357246971224,8.26642753028776,-2.66057246971225
19.876,108.811,120.131,109.204,44.4635312043029,-3.05369824253425,8.26630175746574,-2.66069824253427
19.877,108.811,120.131,109.204,44.4602555970157,-3.05382401535627,8.26617598464372,-2.66082401535628
19.878,108.811,120.131,109.204,44.4569799897284,-3.05394978817827,8.26605021182172,-2.66094978817829
19.879,108.83,120.111,109.204,44.4537043824412,-3.0350755610003,8.24592443899971,-2.6610755610003
19.88,108.83,120.111,109.204,44.450428775154,-3.0352013338223,8.24579866617771,-2.66120133382231
19.881,108.83,120.111,109.204,44.4471531678667,-3.03532710664432,8.24567289335569,-2.66132710664432
19.882,108.83,120.111,109.204,44.4438775605795,-3.03545287946633,8.24554712053367,-2.66145287946634
19.883,108.83,120.111,109.204,44.4406019532923,-3.03557865228834,8.24542134771167,-2.66157865228834
19.884,108.791,120.092,109.164,44.437326346005,-3.07470442511035,8.22629557488965,-2.70170442511035
19.885,108.791,120.092,109.164,44.4340507387178,-3.07483019793237,8.22616980206763,-2.70183019793237
19.886,108.791,120.092,109.164,44.4307751314306,-3.07495597075437,8.22604402924563,-2.70195597075437
19.887,108.791,120.092,109.164,44.4274995241433,-3.07508174357639,8.22591825642361,-2.70208174357639
19.888,108.791,120.092,109.164,44.4242239168561,-3.07520751639841,8.22579248360159,-2.7022075163984
19.889,108.814,120.072,109.144,44.4209483095689,-3.05233328922041,8.2056667107796,-2.7223332892204
19.89,108.814,120.072,109.144,44.4176727022816,-3.05245906204243,8.20554093795758,-2.72245906204242
19.891,108.814,120.072,109.144,44.4143970949944,-3.05258483486445,8.20541516513556,-2.72258483486443
19.892,108.814,120.072,109.144,44.4111214877072,-3.05271060768645,8.20528939231356,-2.72271060768644
19.893,108.814,120.072,109.144,44.4078458804199,-3.05283638050847,8.20516361949154,-2.72283638050845
19.894,108.791,120.072,109.144,44.4045702731327,-3.07596215333048,8.20503784666953,-2.72296215333047
19.895,108.791,120.072,109.144,44.4055943084516,-3.07592283365611,8.2050771663439,-2.7229228336561
19.896,108.791,120.072,109.144,44.4066183437704,-3.07588351398174,8.20511648601827,-2.72288351398173
19.897,108.791,120.072,109.144,44.4076423790892,-3.07584419430736,8.20515580569264,-2.72284419430736
19.898,108.791,120.072,109.144,44.408666414408,-3.07580487463301,8.205195125367,-2.722804874633
19.899,108.811,120.033,109.108,44.4096904497269,-3.05576555495863,8.16623444504137,-2.75876555495863
19.9,108.811,120.033,109.108,44.4107144850457,-3.05572623528425,8.16627376471574,-2.75872623528426
19.901,108.811,120.033,109.108,44.4117385203645,-3.0556869156099,8.1663130843901,-2.7586869156099
19.902,108.811,120.033,109.108,44.4127625556834,-3.05564759593553,8.16635240406447,-2.75864759593553
19.903,108.811,120.033,109.108,44.4137865910022,-3.05560827626115,8.16639172373884,-2.75860827626116
19.904,108.814,120.014,109.084,44.414810626321,-3.05256895658681,8.14743104341319,-2.7825689565868
19.905,108.814,120.014,109.084,44.4158346616399,-3.05252963691244,8.14747036308756,-2.78252963691243
19.906,108.814,120.014,109.084,44.4168586969587,-3.05249031723807,8.14750968276194,-2.78249031723806
19.907,108.814,120.014,109.084,44.4178827322775,-3.05245099756371,8.14754900243629,-2.7824509975637
19.908,108.814,120.014,109.084,44.4189067675964,-3.05241167788934,8.14758832211066,-2.78241167788933
19.909,108.814,119.994,109.104,44.4199308029152,-3.05237235821497,8.12762764178504,-2.76237235821496
19.91,108.814,119.994,109.104,44.420954838234,-3.0523330385406,8.12766696145941,-2.76233303854059
19.911,108.814,119.994,109.104,44.4219788735529,-3.05229371886624,8.12770628113377,-2.76229371886623
19.912,108.814,119.994,109.104,44.4230029088717,-3.05225439919187,8.12774560080814,-2.76225439919186
19.913,108.814,119.994,109.104,44.4240269441905,-3.0522150795175,8.12778492048251,-2.76221507951749
19.914,108.811,119.994,109.064,44.4250509795094,-3.05517575984311,8.12782424015688,-2.80217575984312
19.915,108.811,119.994,109.064,44.4260750148282,-3.05513644016875,8.12786355983124,-2.80213644016877
19.916,108.811,119.994,109.064,44.427099050147,-3.05509712049438,8.12790287950561,-2.80209712049439
19.917,108.811,119.994,109.064,44.4281230854659,-3.05505780082001,8.12794219917998,-2.80205780082002
19.918,108.811,119.994,109.064,44.4291471207847,-3.05501848114565,8.12798151885434,-2.80201848114567
19.919,108.791,119.955,109.044,44.4301711561035,-3.07497916147129,8.08902083852871,-2.82197916147129
19.92,108.791,119.955,109.044,44.4311951914224,-3.07493984179692,8.08906015820308,-2.82193984179692
19.921,108.791,119.955,109.044,44.4322192267412,-3.07490052212256,8.08909947787744,-2.82190052212256
