GaitPhase,pMMGMean_1,pMMGMean_2,pMMGMean_3,pMMGMean_4,pMMGMean_5,NewColumn,,
90.79079079,-2.433908485,-0.889250622,1.492278516,2.919543653,-0.21017084,4.78067305,,
90.89089089,-2.443386607,-0.891654062,1.434700346,2.839094779,-0.211435834,4.527631863,,
90.99099099,-2.482864728,-0.862057502,1.407622177,2.748645905,-0.232700827,4.274590676,,
91.09109109,-2.528855124,-0.836534078,1.402034948,2.639438221,-0.245961057,4.021549489,,
91.19119119,-2.550855736,-0.825931809,1.371940177,2.541751055,-0.27721732,3.768508302,,
91.29129129,-2.57007695,-0.843545755,1.331248114,2.437428753,-0.278725349,3.515467115,,
91.39139139,-2.536887206,-0.877966009,1.302074439,2.371777623,-0.298428666,3.262425928,,
91.49149149,-2.550288053,-0.887834806,1.290445308,2.307667904,-0.309401251,2.965833951,,
91.59159159,-2.499276489,-0.911026731,1.28272859,2.279322223,-0.332856319,2.584754331,,
91.69169169,-2.513978977,-0.93704794,1.239419509,2.236911277,-0.331867834,2.203674712,,
91.79179179,-2.508851159,-0.974283598,1.179830154,2.164645249,-0.350310727,1.822595092,,
91.89189189,-2.507976093,-0.977957194,1.182750809,2.07559744,-0.354100967,1.441515473,,
91.99199199,-2.525896407,-1.019567727,1.146822499,1.973594676,-0.375970632,1.060435853,,
92.09209209,-2.543202368,-1.03967826,1.110847661,1.893091911,-0.392078761,0.679356233,,
92.19219219,-2.569840161,-1.073385632,1.049255704,1.805194058,-0.40018689,0.298276614,,
92.29229229,-2.613463217,-1.10444763,0.982967716,1.771464146,-0.414897789,-0.082803006,,
92.39239239,-2.637707914,-1.126154963,0.935882183,1.729566303,-0.425592811,-0.491124899,,
92.49249249,-2.617885044,-1.118362296,0.896895247,1.67666846,-0.467168714,-0.932906981,,
92.59259259,-2.634562174,-1.14956963,0.850408312,1.649270617,-0.488744617,-1.374689063,,
92.69269269,-2.636645971,-1.132276963,0.823621204,1.587872774,-0.49016267,-1.816471145,,
92.79279279,-2.616986892,-1.144484297,0.795644306,1.555974931,-0.511480918,-2.258253227,,
92.89289289,-2.603885225,-1.146643832,0.759363158,1.524459415,-0.523165038,-2.700035309,,
92.99299299,-2.60265695,-1.171247268,0.732544526,1.460843457,-0.545092378,-3.14181739,,
93.09309309,-2.610928675,-1.187085275,0.69712229,1.418431492,-0.556004703,-3.583599472,,
93.19319319,-2.6092004,-1.21092328,0.640907261,1.37606207,-0.568947058,-4.077725935,,
93.29329329,-2.598472126,-1.238820345,0.615088629,1.352634589,-0.570874399,-4.661986235,,
93.39339339,-2.616186095,-1.273844037,0.617943565,1.311743645,-0.57063008,-5.246246534,,
93.49349349,-2.605962834,-1.299867729,0.619883104,1.250352701,-0.602167318,-5.830506834,,
93.59359359,-2.607500575,-1.335747819,0.590629992,1.225369014,-0.607603248,-6.414767134,,
93.69369369,-2.614695974,-1.372592324,0.535512014,1.194004254,-0.627039178,-6.999027433,,
93.79379379,-2.615076057,-1.390436828,0.508623767,1.168639495,-0.657975107,-7.626133269,,
93.89389389,-2.607232917,-1.417281332,0.508714998,1.154774735,-0.658751377,-8.348944494,,
93.99399399,-2.619349662,-1.435125837,0.45144771,1.121409975,-0.6841714,-9.071755719,,
94.09409409,-2.634407124,-1.472470341,0.396965506,1.068545215,-0.690310184,-9.794566944,,
94.19419419,-2.647290132,-1.501220251,0.358719415,1.045775049,-0.712223942,-10.51737817,,
94.29429429,-2.677173139,-1.544368505,0.298973325,0.9913632,-0.739137699,-11.24018939,,
94.39439439,-2.705556147,-1.544848857,0.270727235,0.944323302,-0.752051456,-11.78487439,,
94.49449449,-2.706439155,-1.563218028,0.215481145,0.912338073,-0.772965214,-12.23681514,,
94.59459459,-2.717322163,-1.574582694,0.185235055,0.880060052,-0.803878971,-12.68875588,,
94.69469469,-2.746792951,-1.566513926,0.157686045,0.855368117,-0.784370501,-13.14069663,,
94.79479479,-2.747549924,-1.576737952,0.131352763,0.810700706,-0.822993391,-13.59263737,,
94.89489489,-2.779465556,-1.605965057,0.089680642,0.787340138,-0.834699363,-14.04457812,,
94.99499499,-2.796186994,-1.588733365,0.08670722,0.772324207,-0.836881813,-14.49651886,,
95.0950951,-2.816985009,-1.612361271,0.067047612,0.757324366,-0.855052251,-14.94845965,,
95.1951952,-2.829783023,-1.626754639,0.056888003,0.741755447,-0.857222688,-15.181019,,
95.2952953,-2.840556551,-1.641148006,0.059329914,0.735686528,-0.857261174,-15.40922456,,
95.3953954,-2.822482854,-1.675041373,0.071159057,0.718617609,-0.868740358,-15.63743013,,
95.4954955,-2.828636983,-1.69143474,0.073320035,0.716048689,-0.852131111,-15.8656357,,
95.5955956,-2.810291112,-1.684517123,0.087481014,0.686800473,-0.849521865,-16.09384127,,
95.6956957,-2.817843138,-1.700207859,0.09458944,0.663524061,-0.852912618,-16.32204683,,
95.7957958,-2.812099369,-1.69613158,0.099759427,0.66505691,-0.844303371,-16.5502524,,
95.8958959,-2.797345335,-1.702549745,0.098229274,0.623961094,-0.834941391,-16.77845797,,
95.995996,-2.771656077,-1.728967909,0.109655255,0.596365277,-0.800501646,-16.99514181,,
96.0960961,-2.758716711,-1.725386073,0.114742102,0.5787079,-0.810435293,-17.08717016,,
96.1961962,-2.757777344,-1.727637091,0.139328949,0.582234524,-0.78836894,-17.17919851,,
96.2962963,-2.747337977,-1.723856574,0.156915797,0.549327371,-0.764302587,-17.27122686,,
96.3963964,-2.718898611,-1.718563044,0.162002644,0.560221519,-0.774236234,-17.36325521,,
96.4964965,-2.694294239,-1.697994475,0.14918754,0.534101806,-0.763010238,-17.45528356,,
96.5965966,-2.683867272,-1.707157513,0.149697884,0.534791713,-0.725866202,-17.5473119,,
96.6966967,-2.639986096,-1.696820551,0.111761639,0.549481619,-0.710402753,-17.63934025,,
96.7967968,-2.614089323,-1.695983589,0.114971729,0.550171526,-0.725349479,-17.7313686,,
96.8968969,-2.585817175,-1.675700855,0.114801439,0.543477432,-0.702296205,-17.8489588,,
96.996997,-2.566795778,-1.694372775,0.102391909,0.518795139,-0.69924293,-18.07946379,,
97.0970971,-2.521756296,-1.673544695,0.124231083,0.520112846,-0.675468739,-18.30996878,,
97.1971972,-2.496214236,-1.684882304,0.117703097,0.51477608,-0.693501471,-18.54047377,,
97.2972973,-2.492672175,-1.686841193,0.109675111,0.473237722,-0.685534203,-18.77097876,,
97.3973974,-2.46716542,-1.688678461,0.109454081,0.465649815,-0.715239194,-19.00148376,,
97.4974975,-2.433555676,-1.700350856,0.114154671,0.453353179,-0.710505933,-19.23198875,,
97.5975976,-2.406004992,-1.693341304,0.10238329,0.446621109,-0.703260159,-19.46249374,,
97.6976977,-2.35987452,-1.693438359,0.136158689,0.451847998,-0.711715363,-19.69299873,,
97.7977978,-2.37409063,-1.676334213,0.166416394,0.447788601,-0.710424196,-19.96252659,,
97.8978979,-2.30780674,-1.67593199,0.1791741,0.442939504,-0.697133027,-20.3281851,,
97.997998,-2.281022849,-1.674458633,0.201931805,0.454904681,-0.69184186,-20.6938436,,
98.0980981,-2.273701072,-1.655016276,0.185717475,0.457361792,-0.688565398,-21.05950211,,
98.1981982,-2.255875622,-1.635757309,0.198505857,0.461771181,-0.715290362,-21.42516061,,
98.2982983,-2.221238134,-1.596998341,0.190580841,0.471680569,-0.741892667,-21.79081912,,
98.3983984,-2.180260135,-1.597739374,0.211031584,0.465089958,-0.719163225,-22.15647763,,
98.4984985,-2.122996849,-1.588480407,0.251870216,0.480499346,-0.725098447,-22.52213613,,
98.5985986,-2.086376206,-1.569961899,0.29203117,0.467846162,-0.710967604,-22.88779464,,
98.6986987,-2.025399954,-1.572085859,0.332216482,0.490765571,-0.694586637,-23.144162,,
98.7987988,-1.983127577,-1.554871937,0.378644118,0.512142794,-0.661544302,-23.23446739,,
98.8988989,-1.949304896,-1.55778047,0.419608884,0.513988151,-0.644521492,-23.32477279,,
98.998999,-1.889472898,-1.540689003,0.448580528,0.525833508,-0.627502299,-23.41507818,,
99.0990991,-1.847640899,-1.514097502,0.468052172,0.544678864,-0.604483106,-23.50538358,,
99.1991992,-1.840614707,-1.487506069,0.552881173,0.558524221,-0.582236687,-23.59568897,,
99.2992993,-1.802709135,-1.471141005,0.643679144,0.579810663,-0.564508785,-23.68599437,,
99.3993994,-1.811121035,-1.429624205,0.700508468,0.61847298,-0.569158482,-23.77629976,,
99.4994995,-1.793983172,-1.414201516,0.734169926,0.638700384,-0.551346848,-23.86660516,,
99.5995996,-1.789765392,-1.39938039,0.776283184,0.645651012,-0.532984002,-23.99187392,,
99.6996997,-1.775547611,-1.354765991,0.828396441,0.669490028,-0.506621155,-24.15254984,,
99.7997998,-1.783329831,-1.333041982,0.861009699,0.708438653,-0.476258309,-24.31322577,,
99.8998999,-1.76711205,-1.313817972,0.903622956,0.737887278,-0.427895462,-24.47390169,,
100,-1.81389427,-1.300593963,0.925736214,0.777335904,-0.399532616,-24.63457762,,
