GaitPhase,pMMGMean_1,pMMGMean_2,pMMGStd_1,pMMGStd_2,ThetaMean_1,ThetaMean_2
0,-1.244038572,1.389543653,0.0103801196584248,0.149355733546753,176.12103615,176.12103615
0.1001001001001,-1.25229886672923,1.38947591845796,0.0217460187399308,0.14934215246957,176.113303665666,176.113303665666
0.2002002002002,-1.25466901845846,1.38937959674424,0.0246283207755509,0.149328132743402,176.102307731381,176.102307731381
0.3003003003003,-1.25503917068769,1.37778327487387,0.0246821963935318,0.133050656828398,176.091311821321,176.091311821321
0.4004004004004,-1.26490932191692,1.36768695333183,0.0381711008540569,0.11889450172128,176.080315862663,176.080315862663
0.500500500500501,-1.27527947414615,1.34859063171772,0.0240828408483067,0.124537336589311,176.069319885536,176.069319885536
0.600600600600601,-1.28564962587538,1.34849430974775,0.0382788513829117,0.124523316296892,176.058323943994,176.058323943994
0.700700700700701,-1.29282920584284,1.34134369094545,0.0475575071439261,0.11463845840624,176.043072228128,176.043072228128
0.800800800800801,-1.29790597851201,1.32177803818118,0.0398219561102994,0.123458477342042,176.012779953554,176.012779953554
0.900900900900901,-1.30025068681532,1.31043834072072,0.0226804957264266,0.121169671238952,175.978914370721,175.978914370721
1.001001001001,-1.31046276248599,1.30250204712062,0.0356997216692212,0.110316308281283,175.945048756356,175.945048756356
1.1011011011011,-1.33160276577878,1.31220539268268,0.0358891012306044,0.124409163676326,175.911183186136,175.911183186136
1.2012012012012,-1.33274276968318,1.29990873874474,0.0360784802427233,0.107389319992054,175.877317533333,175.877317533333
1.3013013013013,-1.34337318193143,1.29011458014014,0.022846395232395,0.0995583355289643,175.843736884434,175.843736884434
1.4014014014014,-1.34429297064164,1.28787523103554,0.0233472050732231,0.0965995861959334,175.81641312998,175.81641312998
1.5015015015015,-1.34518631872372,1.28764276205856,0.0238106233148516,0.0964789947601125,175.789874805556,175.789874805556
1.6016016016016,-1.35604658084535,1.28741890253854,0.0100851153187423,0.0963705787439749,175.76431937953,175.76431937953
1.7017017017017,-1.35490684338438,1.26919504348799,0.0133301693746203,0.093433735655469,175.73876392963,175.73876392963
1.8018018018018,-1.36776710551351,1.26897118385586,0.0250605053844366,0.0933253202834427,175.713208512162,175.713208512162
1.9019019019019,-1.37862736784284,1.25924732501451,0.011334997325332,0.0797818757730055,175.687653028228,175.687653028228
2.002002002002,-1.38717815245596,1.23997388727678,0.0277456417869935,0.0797435738385901,175.656437856006,175.656437856006
2.1021021021021,-1.39844495700901,1.24914423656306,0.041729466310717,0.0663497414802097,175.618805381832,175.618805381832
2.2022022022022,-1.40344161440841,1.23749388383984,0.0143190525724899,0.0560379004822197,175.581243634034,175.581243634034
2.3023023023023,-1.39296993087688,1.21838407925025,0.0244300695969702,0.0776032097723516,175.543797080731,175.543797080731
2.4024024024024,-1.41613288170871,1.23615915954805,8.32571688958698e-05,0.0551651011225382,175.506350493994,175.506350493994
2.5025025025025,-1.43299102723574,1.22239119707457,0.027631286752688,0.0305447993498341,175.46890396041,175.46890396041
2.6026026026026,-1.45379804053003,1.21799102333584,0.0549755819553438,0.0248636054529398,175.430077061512,175.430077061512
2.7027027027027,-1.4375920057973,1.21752419367568,0.051225631482575,0.0251034058968494,175.376784508108,175.376784508108
2.8028028028028,-1.45938597068619,1.19805736411912,0.0503041072554469,0.0253432076084548,175.323492004705,175.323492004705
2.9029029029029,-1.46122946578979,1.18757764573724,0.0494526301578585,0.0154474124194432,175.268728045596,175.268728045596
3.003003003003,-1.46867993552252,1.15007009026126,0.0621874655618706,0.0144332778841985,175.210786310961,175.210786310961
3.1031031031031,-1.47369346827227,1.15051298534284,0.0571554471142514,0.00902870287400519,175.152844552102,175.152844552102
3.2032032032032,-1.50458087477728,1.1180549795986,0.0777576424475815,0.0261113976779886,175.094902766366,175.094902766366
